Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
119,Dante Cunningham\cunnida01,SF,30,NOP,51,24,1115,4.2,9.6,0.44,1.5,4.6,0.324,2.7,5,0.547,0.9,1.5,0.556,2.1,6.1,8.3,1.1,1.2,0.7,0.7,3.2,10.8
119,Dante Cunningham\cunnida01,SF,30,BRK,22,1,447,7.1,15.1,0.468,2.5,6.5,0.383,4.6,8.6,0.532,1.2,1.7,0.688,3,8.4,11.4,2.4,1.3,1.5,1.8,3.9,17.8
120,Stephen Curry\curryst01,PG,29,GSW,51,51,1631,12.6,25.5,0.495,6.3,14.8,0.423,6.4,10.7,0.595,8.2,8.9,0.921,1.1,6.6,7.7,9.2,2.4,0.2,4.5,3.4,39.8
121,Troy Daniels\danietr01,SG,26,PHO,79,15,1622,6.8,17,0.403,5.4,13.5,0.4,1.4,3.5,0.419,1.7,1.9,0.875,0.4,3.4,3.7,1.4,0.8,0.1,1.7,4,20.7
122,Anthony Davis\davisan02,PF,24,NOP,75,75,2727,13.7,25.6,0.534,1,2.8,0.34,12.7,22.8,0.558,8.7,10.5,0.828,3.3,11.3,14.6,3,2,3.4,2.8,2.8,36.9
123,Deyonta Davis\davisde01,C,21,MEM,62,6,943,8.6,14.2,0.608,0,0,,8.6,14.2,0.608,2,3.1,0.667,4,9.4,13.4,2.1,0.8,2.1,1.7,6.7,19.3
124,Ed Davis\davised01,C,28,POR,78,0,1471,5.7,9.9,0.582,0,0,0,5.7,9.8,0.584,2.5,3.8,0.667,6.2,13.3,19.4,1.4,1.1,1.8,2.2,6.4,14
125,Dewayne Dedmon\dedmode01,C,28,ATL,62,46,1542,7.9,15.1,0.524,1.6,4.5,0.355,6.3,10.6,0.595,2.1,2.7,0.779,3.2,12.3,15.5,2.9,1.3,1.6,2.7,5.1,19.5
126,Sam Dekker\dekkesa01,PF,23,LAC,73,1,883,7,14.3,0.494,0.6,3.3,0.167,6.5,11,0.593,2,3.1,0.661,2.4,7.2,9.6,2.1,1.3,0.5,1.8,3.9,16.7
127,Malcolm Delaney\delanma01,PG,28,ATL,54,3,1014,5.3,13.7,0.382,2.2,6,0.371,3,7.8,0.391,3.6,4.4,0.804,0.4,4.4,4.8,7.9,1.7,0.3,3.2,4,16.3
128,Matthew Dellavedova\dellama01,PG,27,MIL,38,3,712,3.9,10.6,0.362,2,5.5,0.372,1.8,5.2,0.351,1.8,1.9,0.926,1,3.5,4.5,10.2,1,0,3.4,4.7,11.5
129,Luol Deng\denglu01,SF,32,LAL,1,1,13,3.7,7.4,0.5,0,0,,3.7,7.4,0.5,0,0,,0,0,0,3.7,3.7,0,3.7,0,7.4
130,DeMar DeRozan\derozde01,SG,28,TOR,80,80,2711,11.7,25.7,0.456,1.6,5.2,0.31,10.1,20.5,0.494,8.4,10.2,0.825,1.1,4.7,5.7,7.6,1.5,0.4,3.2,2.7,33.5
131,Cheick Diallo\diallch01,PF,21,NOP,52,0,581,8.4,14.5,0.58,0,0,,8.4,14.5,0.58,4.1,5.4,0.758,3.9,13.5,17.3,1.6,0.9,1.7,2.3,6.7,20.9
132,Gorgui Dieng\dienggo01,C,28,MIN,79,0,1333,7,14.6,0.479,0.7,2.3,0.311,6.3,12.3,0.511,3,3.8,0.775,4,9.5,13.5,2.7,1.7,1.5,2.2,5.5,17.6
133,Spencer Dinwiddie\dinwisp01,PG,24,BRK,80,58,2306,6.8,17.6,0.387,3,9.1,0.326,3.9,8.5,0.452,4.6,5.6,0.813,0.8,4.6,5.5,11,1.4,0.5,2.7,3.9,21.2
134,Tyler Dorsey\dorsety01,SG,21,ATL,56,5,974,7.2,19.2,0.377,3.6,10,0.362,3.6,9.2,0.393,2.3,3.2,0.714,0.9,5.7,6.5,4,0.9,0.3,1.9,3.2,20.3
135,Damyean Dotson\dotsoda01,SG,23,NYK,44,2,474,7.5,16.8,0.447,2.3,7.1,0.324,5.2,9.7,0.538,1.7,2.4,0.696,0.9,7.8,8.8,3.2,1.3,0.2,1.8,3.6,19
136,Milton Doyle\doylemi01,SG,24,BRK,10,0,125,5,18.3,0.277,1.6,8.9,0.174,3.5,9.3,0.375,1.6,3.1,0.5,1.2,5.8,7,3.9,2.3,0.8,0.8,5,13.2
137,PJ Dozier\doziepj01,PG,21,OKC,2,0,3,16.5,33.1,0.5,0,0,,16.5,33.1,0.5,0,0,,0,16.5,16.5,0,0,0,16.5,16.5,33.1
138,Goran Dragi?\dragigo01,PG,31,MIA,75,75,2378,10.2,22.7,0.45,2.3,6.3,0.37,7.9,16.4,0.481,4.6,5.7,0.801,1.1,5.3,6.5,7.6,1.3,0.3,3.5,3.8,27.4
139,Larry Drew II\drewla02,PG,27,TOT,10,0,70,4.8,16.4,0.292,2,6.1,0.333,2.7,10.2,0.267,0,0,,2,0,2,6.8,0,0,2,4.1,11.6
139,Larry Drew II\drewla02,PG,27,PHI,3,0,15,3.2,22.4,0.143,0,9.6,0,3.2,12.8,0.25,0,0,,3.2,0,3.2,6.4,0,0,3.2,6.4,6.4
139,Larry Drew II\drewla02,PG,27,NOP,7,0,55,5.2,14.8,0.353,2.6,5.2,0.5,2.6,9.5,0.273,0,0,,1.7,0,1.7,6.9,0,0,1.7,3.5,13
140,Andre Drummond\drumman01,C,24,DET,78,78,2625,8.9,16.7,0.529,0,0.2,0,8.9,16.5,0.536,4.5,7.5,0.605,7.6,16.1,23.7,4.5,2.2,2.4,3.8,4.8,22.3
141,Jared Dudley\dudleja01,PF,32,PHO,48,0,686,3.3,8.5,0.393,2,5.6,0.363,1.3,2.9,0.452,1.9,2.4,0.771,0.6,6,6.6,5.4,1.7,0.8,2,5.9,10.6
142,Kris Dunn\dunnkr01,PG,23,CHI,52,43,1525,9.2,21.3,0.429,1.4,4.3,0.321,7.8,17,0.457,2.7,3.6,0.737,0.8,6.3,7.1,9.9,3.3,0.9,4.8,5.6,22.4
143,Kevin Durant\duranke01,SF,29,GSW,68,68,2325,13.1,25.3,0.516,3.6,8.6,0.419,9.5,16.8,0.565,7.4,8.4,0.889,0.6,9,9.6,7.6,1,2.5,4.3,2.8,37.1
144,Jarell Eddie\eddieja01,SF,26,TOT,3,0,9,0,11,0,0,11,0,0,0,,0,0,,0,5.5,5.5,0,5.5,0,0,0,0
144,Jarell Eddie\eddieja01,SF,26,BOS,2,0,6,0,8.3,0,0,8.3,0,0,0,,0,0,,0,8.3,8.3,0,8.3,0,0,0,0
144,Jarell Eddie\eddieja01,SF,26,CHI,1,0,3,0,16.3,0,0,16.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0
145,Henry Ellenson\ellenhe01,PF,21,DET,38,0,329,8,22.1,0.363,3,9.1,0.333,5,13,0.384,3.8,4.4,0.862,1.5,10.8,12.3,3,0.8,0,2.7,3.3,22.9
146,Wayne Ellington\ellinwa01,SG,30,MIA,77,2,2041,7,17.2,0.407,5.6,14.2,0.392,1.4,3,0.479,1.6,1.9,0.859,0.6,4.8,5.4,1.9,1.3,0.2,1.3,2.3,21.3
147,Joel Embiid\embiijo01,C,23,PHI,63,63,1912,12.8,26.6,0.483,1.7,5.4,0.308,11.2,21.2,0.527,9,11.7,0.769,3.6,13.8,17.4,5,1,2.8,5.9,5.3,36.3
148,James Ennis\ennisja01,SF,27,TOT,72,22,1604,5.7,12,0.474,1.6,4.8,0.333,4.1,7.2,0.567,3,3.6,0.836,2.3,4.7,7,2.2,1.5,0.6,1.8,4.2,16.1
148,James Ennis\ennisja01,SF,27,MEM,45,14,1053,5.2,10.7,0.486,1.4,4,0.357,3.7,6.6,0.565,3.1,3.5,0.877,2.5,5,7.5,2.4,1.5,0.6,1.8,3.9,14.9
148,James Ennis\ennisja01,SF,27,DET,27,8,551,6.7,14.7,0.457,1.9,6.2,0.304,4.8,8.4,0.57,3,3.9,0.767,1.8,4.3,6.1,2,1.4,0.5,1.6,4.8,18.3
149,Tyler Ennis\ennisty01,PG,23,LAL,54,11,683,6.6,15.7,0.42,1,3.9,0.25,5.6,11.8,0.476,1.5,2,0.759,1.3,5.3,6.7,7.4,2.1,0.7,2.7,5.3,15.7
150,Jawun Evans\evansja01,PG,21,LAC,48,4,778,5.6,15.8,0.352,0.9,3.4,0.278,4.6,12.4,0.372,2.4,3.1,0.776,0.6,4.7,5.3,6.3,2.3,0.4,2.8,6.1,14.4
151,Jeremy Evans\evansje01,SF,30,ATL,1,0,5,9.8,9.8,1,0,0,,9.8,9.8,1,0,0,,9.8,0,9.8,0,0,0,9.8,9.8,19.5
152,Tyreke Evans\evansty01,PG,28,MEM,52,32,1607,11.5,25.5,0.452,3.6,9,0.399,7.9,16.5,0.482,5.2,6.6,0.785,1.4,7,8.3,8.5,1.8,0.5,3.7,3,31.8
153,Dante Exum\exumda01,PG,22,UTA,14,0,235,9,18.6,0.483,1.1,3.8,0.278,7.9,14.7,0.536,5.3,6.6,0.806,0.9,4.7,5.5,9.2,1.7,0.6,4.3,4.3,24.3
154,Kenneth Faried\farieke01,PF,28,DEN,32,7,461,8.2,15.9,0.514,0,0.1,0,8.2,15.8,0.517,3.9,5.5,0.706,7.3,9.1,16.5,1.9,1.3,1.4,2.5,5.5,20.2
155,Derrick Favors\favorde01,C,26,UTA,77,77,2153,9.2,16.4,0.563,0.3,1.5,0.222,8.9,14.9,0.596,3.3,5,0.651,4.6,8.2,12.9,2.4,1.3,1.9,2,3.8,22
156,Kay Felder\feldeka01,PG,22,TOT,16,0,140,7.3,24.4,0.3,1.4,6.6,0.211,5.9,17.8,0.333,3.8,4.2,0.917,1,5.2,6.3,7,1,0.3,5.6,3.8,19.9
156,Kay Felder\feldeka01,PG,22,CHI,14,0,134,7.3,24,0.303,1.5,6.6,0.222,5.8,17.5,0.333,4,4.4,0.917,0.4,4.7,5.1,7.3,1.1,0.4,5.5,4,20
156,Kay Felder\feldeka01,PG,22,DET,2,0,6,8.3,33.3,0.25,0,8.3,0,8.3,24.9,0.333,0,0,,16.6,16.6,33.3,0,0,0,8.3,0,16.6
157,Cristiano Felício\feliccr01,C,25,CHI,55,16,977,6.3,10.7,0.591,0,0.1,0,6.3,10.6,0.596,2.7,4,0.667,4.1,7.5,11.6,2.7,0.8,0.5,2.7,5.2,15.4
158,Raymond Felton\feltora01,PG,33,OKC,82,2,1365,8.1,20.1,0.406,2.9,8.4,0.352,5.2,11.7,0.444,1.3,1.6,0.818,0.9,4.8,5.7,7.4,1.8,0.6,2.8,3.3,20.5
159,Terrance Ferguson\fergute01,SG,19,OKC,61,12,763,4.6,11,0.414,2.6,7.8,0.333,2,3.2,0.612,0.6,0.7,0.9,1.2,1.8,3.1,1.2,1.6,0.7,0.7,5.4,12.3
160,Yogi Ferrell\ferreyo01,SG,24,DAL,82,21,2282,6.8,16.1,0.426,2.9,7.9,0.373,3.9,8.2,0.477,1.8,2.3,0.796,0.6,4.9,5.5,4.4,1.4,0.2,1.7,3.4,18.4
161,Dorian Finney-Smith\finnedo01,PF,24,DAL,21,13,448,5.2,13.6,0.38,2.2,7.5,0.299,2.9,6.1,0.481,1.2,1.7,0.733,2.5,5.9,8.4,2.9,1.1,0.4,2.4,4.8,13.8
162,Bryn Forbes\forbebr01,SG,24,SAS,80,12,1517,7,16.6,0.421,3,7.6,0.39,4,9,0.446,1.6,2.4,0.667,0.4,3.3,3.7,2.7,0.9,0.1,1.2,3.6,18.5
163,Evan Fournier\fournev01,SF,25,ORL,57,57,1837,9.8,21.4,0.459,3.4,8.9,0.379,6.4,12.4,0.516,4,4.6,0.867,0.6,4.2,4.8,4.4,1.3,0.4,2.5,3.7,27
164,De'Aaron Fox\foxde01,PG,20,SAC,73,60,2026,8.2,19.9,0.412,1.2,3.8,0.307,7,16.1,0.436,3.5,4.9,0.723,0.8,4.3,5.1,8,1.7,0.5,4.3,4.1,21.1
165,Tim Frazier\fraziti01,PG,27,WAS,59,11,838,4,10.2,0.395,1,3.3,0.304,3,6.9,0.44,1.4,1.8,0.767,1.1,5.7,6.8,11.5,2.8,0.4,3.4,5.7,10.4
166,Channing Frye\fryech01,C,34,TOT,53,1,695,7.3,14.9,0.491,2.7,8.1,0.339,4.6,6.8,0.67,1.2,1.3,0.895,0.8,8.6,9.5,2.7,1.3,0.9,1.5,4.8,18.5
166,Channing Frye\fryech01,C,34,CLE,44,1,545,7.6,15.2,0.497,2.7,8.1,0.333,4.9,7.1,0.684,1.3,1.3,0.933,0.9,9,9.9,2.5,1.5,1.1,1.5,4.9,19.1
166,Channing Frye\fryech01,C,34,LAL,9,0,150,6.4,13.7,0.465,2.9,8,0.36,3.5,5.7,0.611,1,1.3,0.75,0.6,7.3,8,3.2,0.3,0.3,1.3,4.8,16.6
167,Markelle Fultz\fultzma01,SG,19,PHI,14,0,253,8.6,21.1,0.405,0,0.2,0,8.6,20.9,0.409,1.9,4,0.476,2.1,6.1,8.2,10.1,2.3,0.8,3.2,4.2,19
168,Danilo Gallinari\gallida01,SF,29,LAC,21,21,671,7.4,18.6,0.398,2.6,8,0.324,4.8,10.5,0.455,5.9,6.3,0.931,0.7,6.7,7.3,3,0.9,0.7,1.9,2.2,23.3
169,Langston Galloway\gallola01,SG,26,DET,58,2,863,7.3,19.7,0.371,4.3,12.6,0.344,2.9,7.1,0.418,1.9,2.4,0.805,0.8,4.6,5.3,3.4,2,0.3,1,2.3,20.8
170,Marc Gasol\gasolma01,C,33,MEM,73,73,2408,9.1,21.7,0.42,2.3,6.7,0.341,6.8,15,0.456,5.9,7.1,0.834,1.6,10.8,12.4,6.4,1.1,2.1,4.1,3.9,26.4
171,Pau Gasol\gasolpa01,C,37,SAS,77,63,1812,8,17.5,0.458,1.2,3.3,0.358,6.8,14.1,0.481,4.4,5.8,0.756,3.6,13.7,17.3,6.6,0.7,2.2,3,3.4,21.6
172,Rudy Gay\gayru01,PF,31,SAS,57,6,1231,10.4,22,0.471,1.5,4.8,0.314,8.9,17.2,0.516,4.6,6,0.772,3.1,8.8,11.9,3,1.9,1.6,3.2,4,26.9
173,Paul George\georgpa01,SF,27,OKC,79,79,2891,9.9,23,0.43,4.2,10.5,0.401,5.7,12.5,0.454,5.8,7.1,0.822,1.2,6.4,7.7,4.5,2.8,0.7,3.6,4,29.8
174,Marcus Georges-Hunt\georgma01,SG,23,MIN,42,0,224,4.7,10.7,0.438,0.9,3.3,0.267,3.8,7.4,0.515,2.9,4.7,0.619,1.6,2,3.6,1.6,1.3,0,0.7,7.1,13.2
175,Jonathan Gibson\gibsojo01,PG,30,BOS,4,0,40,17.5,28.7,0.609,7.5,15,0.5,10,13.7,0.727,0,0,,0,3.7,3.7,5,0,0,3.7,6.2,42.5
176,Taj Gibson\gibsota01,PF,32,MIN,82,82,2726,7.8,13.5,0.577,0.1,0.6,0.2,7.7,12.9,0.595,2.6,3.4,0.768,3.6,7.2,10.7,1.8,1.1,1.1,1.6,4,18.3
177,Manu Ginóbili\ginobma01,SG,40,SAS,65,0,1299,7.8,18,0.434,2.5,7.5,0.333,5.3,10.5,0.506,4.3,5.1,0.84,0.7,4.8,5.5,6.3,1.7,0.6,4.1,4.9,22.4
178,Rudy Gobert\goberru01,C,25,UTA,56,56,1816,7.6,12.3,0.622,0,0,,7.6,12.3,0.622,5.6,8.3,0.682,4.6,12,16.6,2.2,1.2,3.6,3,4.2,20.9
179,Aaron Gordon\gordoaa01,PF,22,ORL,58,57,1909,9.6,22.2,0.434,2.9,8.8,0.336,6.7,13.4,0.497,4,5.8,0.698,2.2,9.5,11.7,3.5,1.5,1.2,2.7,2.8,26.2
180,Eric Gordon\gordoer01,SG,29,HOU,69,30,2154,9.5,22.2,0.428,5,13.9,0.359,4.5,8.3,0.544,4.5,5.5,0.809,0.6,3.3,3.9,3.5,1,0.6,3,2.6,28.4
181,Marcin Gortat\gortama01,C,33,WAS,82,82,2075,6.9,13.4,0.518,0,0,,6.9,13.4,0.518,2.6,3.9,0.675,4.3,10.6,14.9,3.6,1,1.5,2.4,4.2,16.5
182,Treveon Graham\grahatr01,SG,24,CHO,63,2,1050,4.5,10.3,0.434,1.9,4.5,0.412,2.6,5.8,0.452,1.9,2.7,0.695,2,3.7,5.6,2.7,1.5,0.1,1.3,5.1,12.7
183,Jerami Grant\grantje01,PF,23,OKC,81,1,1647,7.4,13.7,0.535,1,3.3,0.291,6.4,10.4,0.613,4.9,7.2,0.675,2.6,7,9.6,1.7,0.9,2.3,1.6,4.7,20.6
184,Jerian Grant\grantje02,PG,25,CHI,74,26,1686,6.1,14.6,0.416,1.8,5.4,0.326,4.3,9.1,0.468,4.1,5.4,0.745,0.9,4.1,5,9.9,1.8,0.2,2.6,3.8,17.9
185,Josh Gray\grayjo01,PG,24,PHO,5,0,86,6.1,22.8,0.268,1.7,7.2,0.231,4.5,15.6,0.286,3.9,6.1,0.636,1.1,4.5,5.6,6.7,4.5,1.1,3.9,4.5,17.8
186,Danny Green\greenda02,SG,30,SAS,70,60,1791,6.1,15.8,0.387,3.3,9,0.363,2.8,6.8,0.419,1.4,1.8,0.769,1.2,5.9,7,3.1,1.8,2.3,2.1,3.4,16.9
187,Draymond Green\greendr01,PF,27,GSW,70,70,2287,5.9,13,0.454,1.6,5.4,0.301,4.3,7.6,0.562,2.8,3.6,0.775,1.6,9.7,11.3,10.7,2,1.9,4.3,3.9,16.3
188,Gerald Green\greenge01,SG,32,HOU,41,2,929,8.9,21.9,0.407,5.8,15.8,0.369,3.1,6.1,0.504,2.7,3.2,0.85,0.8,6.2,7,1.3,1.3,0.8,1.6,4.6,26.3
189,JaMychal Green\greenja01,PF,27,MEM,55,54,1542,7.3,16,0.457,1.4,4.2,0.339,5.9,11.8,0.499,2.6,3.6,0.721,4.8,10.4,15.2,2.6,1,0.8,2.5,5,18.7
190,Jeff Green\greenje02,PF,31,CLE,78,13,1828,7.9,16.6,0.477,1.4,4.6,0.312,6.5,12,0.54,5.4,6.3,0.868,1.6,5,6.6,2.7,1.1,0.9,2,4,22.7
191,Blake Griffin\griffbl01,PF,28,TOT,58,58,1970,10.9,24.8,0.438,2.8,8,0.345,8.1,16.8,0.482,6.5,8.2,0.785,1.8,8.9,10.7,8.3,1,0.4,4.1,3.5,31
191,Blake Griffin\griffbl01,PF,28,LAC,33,33,1139,10.9,24.7,0.441,2.7,8,0.342,8.2,16.7,0.488,7.3,9.3,0.785,2,9.2,11.2,7.6,1.3,0.4,4.2,3.3,31.8
191,Blake Griffin\griffbl01,PF,28,DET,25,25,831,10.9,25.1,0.433,2.8,8.1,0.348,8,17,0.473,5.2,6.7,0.784,1.6,8.3,10,9.3,0.7,0.5,4,3.7,29.8
192,Daniel Hamilton\hamilda02,SG,22,OKC,6,0,28,8.9,19.5,0.455,3.5,8.9,0.4,5.3,10.6,0.5,0,0,,0,8.9,8.9,14.2,1.8,0,3.5,3.5,21.3
193,Tim Hardaway Jr.\hardati02,SG,25,NYK,57,54,1885,9.5,22.5,0.421,3.4,10.8,0.317,6,11.7,0.516,3.8,4.7,0.816,0.8,5,5.9,4.1,1.6,0.3,2.4,3.2,26.2
194,James Harden\hardeja01,SG,28,HOU,72,72,2551,12.6,27.9,0.449,5.1,13.9,0.367,7.4,14,0.531,12,14,0.858,0.8,6.7,7.5,12.2,2.4,1,6.1,3.3,42.3
195,Maurice Harkless\harklma01,SF,24,POR,59,36,1264,5.8,11.7,0.495,1.9,4.6,0.415,3.9,7,0.547,1.7,2.3,0.712,1.8,4.6,6.4,2.1,1.9,1.7,1.6,4.1,15.2
196,Montrezl Harrell\harremo01,C,24,LAC,76,3,1293,13.1,20.6,0.635,0,0.3,0.143,13,20.3,0.641,5.2,8.3,0.626,3.9,7.6,11.5,2.8,1.4,2,2.6,5.4,31.4
197,Devin Harris\harride01,PG,34,TOT,71,1,1340,7,16.9,0.412,2.9,8.5,0.348,4,8.5,0.476,5.3,6.3,0.835,0.4,4.3,4.7,5.7,1.8,0.4,2.8,5.9,22.2
197,Devin Harris\harride01,PG,34,DAL,44,1,807,7.3,17.7,0.415,2.7,7.8,0.352,4.6,9.9,0.465,5.8,7,0.83,0.6,4.7,5.3,5.3,2.1,0.5,3,6.4,23.2
197,Devin Harris\harride01,PG,34,DEN,27,0,533,6.4,15.8,0.406,3.3,9.5,0.343,3.2,6.3,0.5,4.6,5.4,0.845,0.3,3.6,3.9,6.2,1.3,0.4,2.5,5.1,20.6
198,Gary Harris\harriga01,SG,23,DEN,67,65,2304,9.5,19.5,0.485,3.4,8.5,0.396,6.1,11.1,0.553,2.9,3.5,0.827,0.8,3,3.8,4.2,2.6,0.3,2.6,2.6,25.2
199,Joe Harris\harrijo01,SG,26,BRK,78,14,1975,7.5,15.3,0.491,3.7,8.8,0.419,3.8,6.5,0.589,2.1,2.6,0.827,1.3,5.1,6.4,3.1,0.9,0.5,2.2,3.8,20.8
200,Tobias Harris\harrito02,PF,25,TOT,80,80,2668,10.4,22.6,0.46,3.4,8.2,0.411,7,14.4,0.488,3.3,4,0.829,1.1,7,8.1,3.6,1.3,0.6,1.9,3,27.5
200,Tobias Harris\harrito02,PF,25,DET,48,48,1563,10.2,22.6,0.451,3.6,8.8,0.409,6.6,13.8,0.478,3.7,4.3,0.846,1.1,6.6,7.8,3,1.1,0.5,1.6,2.9,27.7
200,Tobias Harris\harrito02,PF,25,LAC,32,32,1105,10.6,22.5,0.473,3.1,7.4,0.414,7.6,15.1,0.501,2.8,3.5,0.8,1,7.5,8.5,4.3,1.6,0.9,2.4,3.2,27.2
201,Aaron Harrison\harriaa01,SG,23,DAL,9,3,233,4.1,14.9,0.275,1.9,9.3,0.209,2.2,5.6,0.385,2.8,3.7,0.765,0.9,4.3,5.2,2.4,1.9,0.4,0.6,5.8,12.9
202,Andrew Harrison\harrian01,PG,23,MEM,56,46,1326,6.9,16.4,0.422,1.8,5.4,0.331,5.1,10.9,0.467,4.7,6.1,0.78,0.9,4.1,5,6.7,1.4,1,3.1,5.3,20.3
203,Shaquille Harrison\harrish01,PG,24,PHO,23,2,384,7.4,15.5,0.476,0.7,3.2,0.231,6.6,12.2,0.541,3.5,4.7,0.737,1.1,6.5,7.6,6.9,3.2,0.9,2.7,5.2,18.9
204,Josh Hart\hartjo01,SG,22,LAL,63,23,1461,5.8,12.3,0.469,2.6,6.5,0.396,3.2,5.8,0.551,2.2,3.1,0.702,1.4,7.2,8.6,2.6,1.5,0.5,1.5,3.5,16.2
205,Udonis Haslem\hasleud01,C,37,MIA,14,0,72,2.1,10.5,0.2,0.7,5.6,0.125,1.4,4.9,0.286,0.7,1.4,0.5,2.1,4.9,7,3.5,0,1.4,1.4,2.1,5.6
206,Nigel Hayes\hayesni01,SF,23,TOT,9,0,122,4.5,13.6,0.333,1.6,6.6,0.25,2.9,7,0.412,0.4,1.2,0.333,1.6,7.4,9.1,2.5,0.8,1.2,0.8,3.3,11.1
206,Nigel Hayes\hayesni01,SF,23,LAL,2,0,11,4.3,13,0.333,0,8.7,0,4.3,4.3,1,4.3,4.3,1,0,0,0,8.7,0,0,0,0,13
206,Nigel Hayes\hayesni01,SF,23,TOR,2,0,6,16.4,16.4,1,16.4,16.4,1,0,0,,0,0,,0,0,0,0,0,0,8.2,0,49.3
206,Nigel Hayes\hayesni01,SF,23,SAC,5,0,105,3.9,13.5,0.286,1,5.8,0.167,2.9,7.7,0.375,0,1,0,1.9,8.7,10.6,1.9,1,1.4,0.5,3.9,8.7
207,Gordon Hayward\haywago01,SF,27,BOS,1,1,5,10,20,0.5,0,10,0,10,10,1,0,0,,0,10,10,0,0,0,0,10,20
208,Reggie Hearn\hearnre01,SG,26,DET,3,0,7,7.1,14.3,0.5,7.1,14.3,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,21.4
209,Myke Henry\henrymy01,SF,25,MEM,20,0,378,5.5,14.6,0.376,2.5,7.8,0.328,2.9,6.8,0.431,0.8,1.3,0.6,1.3,3.7,5.1,2.9,4.1,0.8,2.5,3.7,14.3
210,John Henson\hensojo01,C,27,MIL,76,69,1970,7.3,12.7,0.572,0,0.2,0.143,7.2,12.5,0.578,2.3,4,0.57,3.8,9.2,13,2.9,1.1,2.8,2.1,5.1,16.8
211,Juan Hernangómez\hernaju01,PF,22,DEN,25,3,277,5.2,13.4,0.387,2.5,8.9,0.28,2.7,4.5,0.6,1.8,2.1,0.833,3.2,6.4,9.7,2.1,1.1,0.5,1.6,4.5,14.7
212,Willy Hernangómez\hernawi01,C,23,TOT,48,1,495,9,16.3,0.555,0.5,1.2,0.417,8.5,15.1,0.566,5.9,8.9,0.656,6.1,12.1,18.2,3.3,1.8,1.6,3.5,6.4,24.4
212,Willy Hernangómez\hernawi01,C,23,NYK,26,0,233,10.4,17.2,0.605,0.2,1.1,0.2,10.2,16.2,0.632,2.6,6,0.429,4.7,9.6,14.3,4.5,1.7,1.5,5.5,6.8,23.6
212,Willy Hernangómez\hernawi01,C,23,CHO,22,1,262,7.8,15.5,0.506,0.7,1.3,0.571,7.1,14.1,0.5,8.7,11.5,0.758,7.3,14.3,21.6,2.2,1.9,1.7,1.7,6,25.1
213,Mario Hezonja\hezonma01,SF,22,ORL,75,30,1657,8.1,18.2,0.442,2.7,7.9,0.337,5.4,10.3,0.523,2.5,3.1,0.819,1.2,7.1,8.3,3.1,2.4,0.9,2.5,4,21.3
214,Isaiah Hicks\hicksis01,PF,23,NYK,18,0,240,6.8,14.9,0.458,0.4,1.9,0.222,6.4,13,0.492,2.5,3.7,0.667,2.1,6.4,8.5,3.3,0.4,0.8,3.3,9.3,16.5
215,Buddy Hield\hieldbu01,SG,25,SAC,80,12,2024,10.4,23.3,0.446,4.4,10.2,0.431,6,13.1,0.457,1.8,2,0.877,1.4,6.3,7.7,3.9,2.1,0.5,3.1,3.7,27
216,Nenê\hilarne01,C,35,HOU,52,4,758,8.8,15.5,0.569,0,0.1,0,8.8,15.4,0.574,4.4,6.9,0.636,3.5,7.9,11.4,2.9,1.8,0.9,2.5,8,22.1
217,George Hill\hillge01,PG,31,TOT,67,60,1812,6.5,14.1,0.46,2.3,5.7,0.415,4.2,8.5,0.49,3,3.9,0.786,1.2,3.8,5,5.1,1.7,0.7,2.4,3.5,18.4
217,George Hill\hillge01,PG,31,SAC,43,36,1143,6.8,14.4,0.469,2.6,5.7,0.453,4.2,8.8,0.48,3.4,4.4,0.778,1,4.2,5.2,5.3,1.7,0.5,2.7,3.3,19.5
217,George Hill\hillge01,PG,31,CLE,24,24,669,6.1,13.7,0.444,2,5.6,0.351,4.1,8.1,0.509,2.4,3,0.805,1.5,3.2,4.7,4.9,1.6,1.1,2.1,3.9,16.5
218,Solomon Hill\hillso01,SF,26,NOP,12,1,187,2.8,10.5,0.268,1,5.4,0.19,1.8,5.1,0.35,0.8,1.5,0.5,2.3,6.9,9.2,5.6,1.8,0.3,2.3,5.6,7.4
219,Darrun Hilliard\hillida01,SG,24,SAS,14,0,95,2.7,10.1,0.263,0,3.2,0,2.7,6.9,0.385,3.2,3.7,0.857,0,3.7,3.7,5.9,1.1,0,2.1,3.7,8.5
220,Jrue Holiday\holidjr01,SG,27,NOP,81,81,2927,10,20.3,0.494,2,5.8,0.337,8.1,14.5,0.557,3,3.9,0.786,1,4.9,6,7.9,2,1,3.5,3.3,25.1
221,Justin Holiday\holidju01,SG,28,CHI,72,72,2265,6.3,16.9,0.371,3.5,9.7,0.359,2.8,7.2,0.387,2.9,3.5,0.823,0.7,5.6,6.3,3.3,1.7,0.7,2,2.9,18.9
222,John Holland\hollajo02,SF,29,CLE,24,0,174,4.8,16.6,0.288,3.1,10.1,0.306,1.7,6.5,0.261,2.5,3.7,0.692,1.7,5.1,6.8,1.4,2,0.6,2.3,2.8,15.2
